Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,0.017161,0.166525,0.381679,0.074766,0.156064,12.081810
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,0.016962,0.285858,0.403029,0.075789,0.144720,-4.609228
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,0.005192,0.088378,0.193388,0.029801,0.089256,-14.058409
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,0.011024,0.249429,0.202189,0.063446,0.088216,11.172934
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,0.009547,0.142574,0.341071,0.055456,0.150000,7.123843
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/bart.txt,0.049749,0.181091,0.481881,0.145240,0.223310,28.817515
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/bert.txt,0.033283,0.272521,0.433514,0.142857,0.160000,-4.069735
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/longformer_ext.txt,0.049153,0.182379,0.370983,0.104876,0.178145,13.192315
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/none.txt,0.022265,0.260885,0.235605,0.124160,0.127365,13.981168
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/t5.txt,0.011613,0.135530,0.354322,0.100535,0.153682,9.755315
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,0.022906,0.152293,0.350515,0.058777,0.137986,2.060953
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,0.010473,0.255541,0.334375,0.045348,0.129687,-4.280819
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,0.008527,0.149275,0.324723,0.032520,0.135793,-4.193390
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,0.008167,0.217563,0.161558,0.042541,0.074841,12.530905
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,0.022249,0.155428,0.371019,0.049442,0.152866,14.832439
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/bart.txt,0.051490,0.186566,0.392051,0.112217,0.180668,15.637555
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/bert.txt,0.024815,0.251568,0.332248,0.095016,0.131224,-10.935250
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/longformer_ext.txt,0.048311,0.176769,0.362460,0.097245,0.165049,31.481747
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/none.txt,0.014238,0.222708,0.184074,0.087540,0.099916,10.690229
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/t5.txt,0.016439,0.154131,0.372428,0.074227,0.156379,13.262821
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,0.026899,0.166886,0.400000,0.078555,0.153725,17.073942
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,0.014389,0.287666,0.374716,0.065909,0.143073,0.601115
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.004190,0.127927,0.308956,0.018107,0.123254,23.114570
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,0.008719,0.219514,0.165785,0.052110,0.078144,15.790153
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.013107,0.149440,0.353519,0.044262,0.147300,13.974056
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/bart.txt,0.042584,0.157593,0.371909,0.116947,0.180020,16.005071
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/bert.txt,0.024820,0.265781,0.371889,0.108451,0.143485,-7.820425
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.036348,0.177985,0.299854,0.084548,0.142649,12.219210
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/none.txt,0.018663,0.237118,0.192504,0.098574,0.107690,18.710586
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.011718,0.141389,0.346585,0.073544,0.142712,23.732308
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/bart.txt,0.019226,0.160361,0.408922,0.111732,0.163569,27.669248
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/bert.txt,0.022361,0.286813,0.430800,0.082620,0.157021,0.315870
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/longformer_ext.txt,0.001087,0.057829,0.175947,0.026786,0.086860,10.943161
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/none.txt,0.016355,0.269718,0.238086,0.079393,0.103093,16.977901
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/t5.txt,0.008369,0.121992,0.321058,0.052980,0.137866,16.463030
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/bart.txt,0.035226,0.184525,0.433581,0.132055,0.191286,21.507778
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/bert.txt,0.030291,0.240629,0.398335,0.113095,0.151011,-7.498828
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/longformer_ext.txt,0.056134,0.214652,0.413454,0.152835,0.185398,1.606087
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/none.txt,0.024315,0.274508,0.272332,0.132850,0.142443,15.965443
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/t5.txt,0.024070,0.151691,0.409924,0.125405,0.172600,16.682879
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/bart.txt,0.010335,0.147310,0.384348,0.073171,0.170435,19.476904
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/bert.txt,0.017395,0.277263,0.405568,0.071528,0.150348,-3.154832
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/longformer_ext.txt,0.002460,0.087519,0.242972,0.028169,0.110442,-3.815000
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/none.txt,0.010555,0.244510,0.215593,0.052362,0.095900,14.766665
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/t5.txt,0.006491,0.134306,0.357798,0.055147,0.157798,19.069819
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_milk_consumption_example_table_rep3/02_summaries/bart.txt,0.035291,0.167133,0.400831,0.116545,0.195223,16.204210
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_milk_consumption_example_table_rep3/02_summaries/bert.txt,0.026402,0.244368,0.393788,0.092171,0.150860,-3.840646
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_milk_consumption_example_table_rep3/02_summaries/longformer_ext.txt,0.025095,0.168922,0.363801,0.076156,0.133937,15.644034
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_milk_consumption_example_table_rep3/02_summaries/none.txt,0.017230,0.246472,0.236658,0.103720,0.129484,18.577821
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_milk_consumption_example_table_rep3/02_summaries/t5.txt,0.009933,0.135484,0.338834,0.079383,0.167217,30.942482
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bart.txt,0.011696,0.136317,0.350046,0.052968,0.156791,5.208142
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bert.txt,0.020674,0.275977,0.413466,0.075937,0.159317,5.217239
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.007237,0.114943,0.285946,0.032547,0.115353,16.232403
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/none.txt,0.010531,0.248087,0.212820,0.062852,0.097331,20.419078
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/t5.txt,0.009699,0.133170,0.345794,0.059925,0.158879,22.251547
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_milk_consumption_example_plot_plus_table_rep3/02_summaries/bart.txt,0.054707,0.184462,0.434442,0.135294,0.189824,27.562638
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_milk_consumption_example_plot_plus_table_rep3/02_summaries/bert.txt,0.031946,0.267885,0.407192,0.118581,0.160762,-4.835523
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_milk_consumption_example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.024627,0.183068,0.387417,0.086235,0.134106,20.797700
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_milk_consumption_example_plot_plus_table_rep3/02_summaries/none.txt,0.021493,0.250328,0.227482,0.108770,0.120762,20.143817
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/60_milk_consumption_example_plot_plus_table_rep3/02_summaries/t5.txt,0.015917,0.158301,0.378490,0.093264,0.169597,34.428588
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_fauna_role+example_plot_rep3/02_summaries/bart.txt,0.029454,0.168589,0.417036,0.090667,0.175688,24.176174
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_fauna_role+example_plot_rep3/02_summaries/bert.txt,0.014232,0.294305,0.438009,0.087862,0.155656,-1.577385
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_fauna_role+example_plot_rep3/02_summaries/longformer_ext.txt,0.018456,0.201775,0.412518,0.065527,0.172119,-22.388827
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_fauna_role+example_plot_rep3/02_summaries/none.txt,0.013938,0.256504,0.214707,0.076336,0.098162,11.333241
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_fauna_role+example_plot_rep3/02_summaries/t5.txt,0.004460,0.109073,0.292969,0.048924,0.119141,24.877349
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/bart.txt,0.013737,0.142941,0.389978,0.115721,0.180828,35.339881
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/bert.txt,0.013517,0.240911,0.394236,0.124639,0.148703,-5.093143
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/longformer_ext.txt,0.020648,0.141694,0.305556,0.069565,0.147569,-67.601921
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/none.txt,0.016414,0.251339,0.252895,0.114921,0.119037,16.915631
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/t5.txt,0.007520,0.123633,0.285063,0.059429,0.139111,22.252090
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/bart.txt,0.026630,0.168598,0.390572,0.079258,0.175084,16.008180
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/bert.txt,0.011950,0.272483,0.390182,0.062685,0.138807,-4.324413
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/longformer_ext.txt,0.014421,0.163727,0.377622,0.057588,0.147630,-3.203662
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/none.txt,0.009879,0.229771,0.186118,0.052265,0.088113,10.206727
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/t5.txt,0.009236,0.139356,0.343860,0.054482,0.143860,14.963339
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/bart.txt,0.019265,0.163178,0.385757,0.087215,0.162216,27.802159
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/bert.txt,0.010807,0.229753,0.356913,0.092275,0.129689,-3.326303
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/longformer_ext.txt,0.031255,0.198337,0.348024,0.082192,0.155015,-5.500897
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/none.txt,0.011334,0.230534,0.220076,0.084874,0.107518,16.496598
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/t5.txt,0.011869,0.135255,0.318527,0.067318,0.147346,19.506906
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.028313,0.162977,0.388136,0.076401,0.161017,13.066212
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.012206,0.280329,0.402428,0.072917,0.153513,4.021242
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.024353,0.218398,0.393443,0.068522,0.168211,11.253445
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.010581,0.241718,0.200848,0.061318,0.092925,18.648223
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/t5.txt,0.013466,0.150949,0.384000,0.067676,0.165333,29.256700
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.026426,0.163960,0.400822,0.094748,0.178828,24.806539
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.022216,0.253387,0.424666,0.109493,0.153578,5.380794
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.018334,0.168862,0.372943,0.082418,0.149909,10.814932
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.019699,0.240899,0.237237,0.100429,0.114114,19.909256
