Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,plot+table,off,off,off,0.018089,0.170491,0.39866,0.100671,0.177554,54.430278
none,plot,on,off,off,0.018803,0.288578,0.328219,0.131031,0.169315,46.748686
bart,plot,on,off,off,0.006561,0.121747,0.320236,0.07874,0.145383,37.268484
bert,plot,on,off,off,0.018736,0.247389,0.511186,0.123557,0.191186,32.44281
t5,plot,on,off,off,0.002972,0.106901,0.281026,0.055498,0.145641,39.268969
longformer_ext,plot,on,off,off,0.017498,0.146858,0.332237,0.080725,0.138158,24.10553
none,table,on,off,off,0.018491,0.265588,0.275738,0.106378,0.13877,40.848225
bart,table,on,off,off,0.012036,0.148213,0.374768,0.098513,0.170686,37.515324
bert,table,on,off,off,0.015304,0.241901,0.409275,0.107951,0.165797,23.489578
t5,table,on,off,off,0.005024,0.111785,0.293596,0.05923,0.13399,43.2775
longformer_ext,table,on,off,off,0.029929,0.197098,0.416607,0.107527,0.177523,42.848398
none,plot+table,on,off,off,0.015226,0.254824,0.261591,0.108085,0.136112,42.590756
bart,plot+table,on,off,off,0.011001,0.157134,0.372093,0.102516,0.163721,40.620289
bert,plot+table,on,off,off,0.014109,0.239454,0.417344,0.112859,0.16477,24.831665
t5,plot+table,on,off,off,0.009029,0.13841,0.348162,0.081395,0.143133,50.3275
longformer_ext,plot+table,on,off,off,0.01476,0.160326,0.393298,0.102473,0.165785,37.472944
none,plot,off,on,off,0.022343,0.293823,0.369146,0.143338,0.191001,42.14417
bart,plot,off,on,off,0.004648,0.108675,0.274921,0.07571,0.13851,39.181808
bert,plot,off,on,off,0.020476,0.237687,0.480501,0.114365,0.188022,29.871957
t5,plot,off,on,off,0.003293,0.098823,0.26299,0.087141,0.135737,41.772468
longformer_ext,plot,off,on,off,0.026939,0.169851,0.427136,0.100671,0.18258,53.091412
none,table,off,on,off,0.026042,0.277498,0.299476,0.11985,0.150736,40.50166
bart,table,off,on,off,0.019238,0.129439,0.294695,0.098425,0.157171,34.328389
bert,table,off,on,off,0.061513,0.261206,0.452163,0.140329,0.191347,29.704669
t5,table,off,on,off,0.004508,0.108932,0.292,0.068136,0.132,37.396308
longformer_ext,table,off,on,off,0.024839,0.183342,0.392384,0.091211,0.162252,28.523069
none,plot+table,off,on,off,0.020065,0.287856,0.322955,0.129356,0.159894,42.707848
bart,plot+table,off,on,off,0.009885,0.137425,0.328155,0.093385,0.147573,27.764418
bert,plot+table,off,on,off,0.020352,0.236423,0.452599,0.117575,0.184709,29.185578
t5,plot+table,off,on,off,0.002886,0.088495,0.242678,0.071279,0.125523,50.61
longformer_ext,plot+table,off,on,off,0.009335,0.10513,0.257171,0.053518,0.136499,49.630395
none,plot,off,off,on,0.025392,0.292536,0.37958,0.144155,0.191669,43.058642
bart,plot,off,off,on,0.006426,0.116905,0.29576,0.089119,0.150982,38.832105
bert,plot,off,off,on,0.039951,0.238683,0.484807,0.139696,0.196133,35.444515
t5,plot,off,off,on,0.003918,0.08796,0.257447,0.066098,0.13617,47.442094
longformer_ext,plot,off,off,on,0.023922,0.141688,0.380399,0.071547,0.151163,25.662165
none,table,off,off,on,0.025585,0.288112,0.334165,0.130857,0.169022,37.820713
bart,table,off,off,on,0.007773,0.123469,0.318957,0.094472,0.158475,32.373555
bert,table,off,off,on,0.019763,0.237593,0.454545,0.125641,0.180538,27.347684
t5,table,off,off,on,0.001381,0.078567,0.217716,0.049198,0.113127,38.890192
longformer_ext,table,off,off,on,0.015003,0.178465,0.40131,0.105004,0.158886,34.821597
none,plot+table,off,off,on,0.019742,0.283319,0.339729,0.131564,0.172122,39.822701
bart,plot+table,off,off,on,0.017968,0.152084,0.38403,0.100952,0.171103,41.147405
bert,plot+table,off,off,on,0.024699,0.243075,0.470361,0.11871,0.173969,23.917704
t5,plot+table,off,off,on,0.001321,0.088805,0.236559,0.053879,0.116129,34.456048
longformer_ext,plot+table,off,off,on,0.017013,0.168258,0.39599,0.07364,0.160401,37.99375
none,plot,on,off,on,0.019529,0.282748,0.311454,0.127221,0.163192,43.422856
bart,plot,on,off,on,0.016382,0.142473,0.345703,0.097847,0.158203,50.063415
bert,plot,on,off,on,0.017164,0.253567,0.479034,0.129771,0.188056,27.606241
t5,plot,on,off,on,0.002957,0.108653,0.299587,0.080745,0.159091,47.637324
longformer_ext,plot,on,off,on,0.019633,0.196308,0.446862,0.119028,0.1841,48.173289
none,table,on,off,on,0.020317,0.265571,0.284851,0.113436,0.144981,40.957718
bart,table,on,off,on,0.021443,0.154177,0.365138,0.104779,0.161468,40.074536
bert,table,on,off,on,0.017021,0.24462,0.433447,0.117312,0.171786,26.220521
t5,table,on,off,on,0.004869,0.112824,0.324701,0.075848,0.149402,52.402942
longformer_ext,table,on,off,on,0.025726,0.232619,0.434783,0.105639,0.162509,33.098782
none,plot+table,on,off,on,0.016573,0.259699,0.269051,0.108603,0.143891,39.74965
bart,plot+table,on,off,on,0.022734,0.156288,0.384255,0.11831,0.163074,39.235658
bert,plot+table,on,off,on,0.025664,0.267489,0.461202,0.128009,0.182514,24.118127
t5,plot+table,on,off,on,0.006711,0.128584,0.336576,0.070175,0.136187,41.775641
longformer_ext,plot+table,on,off,on,0.023046,0.235527,0.495726,0.105563,0.188034,37.90125
none,plot,on,on,off,0.016855,0.275924,0.292494,0.115795,0.152542,40.9202
bart,plot,on,on,off,0.007514,0.12392,0.311587,0.078049,0.151899,40.8292
bert,plot,on,on,off,0.019088,0.248371,0.46398,0.123472,0.177045,25.358606
t5,plot,on,on,off,0.008888,0.163638,0.361191,0.092397,0.165226,38.495701
longformer_ext,plot,on,on,off,0.003789,0.089143,0.24,0.063291,0.12,40.724184
none,table,on,on,off,0.017915,0.256465,0.2595,0.101659,0.13017,38.848055
bart,table,on,on,off,0.022707,0.143925,0.334278,0.094607,0.152975,38.792197
bert,table,on,on,off,0.019208,0.248128,0.420715,0.122929,0.168713,25.122951
t5,table,on,on,off,0.01073,0.124806,0.305085,0.071698,0.13371,46.382139
longformer_ext,table,on,on,off,0.052081,0.216183,0.458888,0.12549,0.170713,36.642995
none,plot+table,on,on,off,0.016105,0.258841,0.260851,0.109922,0.130845,39.938176
bart,plot+table,on,on,off,0.008596,0.131565,0.31814,0.078285,0.135814,27.437292
bert,plot+table,on,on,off,0.029235,0.25194,0.436164,0.129457,0.180822,27.670036
t5,plot+table,on,on,off,0.011397,0.139315,0.339015,0.085389,0.153409,38.241898
longformer_ext,plot+table,on,on,off,0.01996,0.214314,0.432941,0.080126,0.178824,36.579481
none,plot,off,on,on,0.023867,0.283243,0.337879,0.130883,0.171444,37.298992
bart,plot,off,on,on,0.017212,0.134495,0.352153,0.099712,0.168421,40.76967
bert,plot,off,on,on,0.020682,0.242233,0.463144,0.128021,0.173516,25.217381
t5,plot,off,on,on,0.002333,0.10305,0.263435,0.073918,0.128556,37.687943
longformer_ext,plot,off,on,on,0.013256,0.107841,0.287726,0.092742,0.136821,46.665292
none,table,off,on,on,0.021734,0.273604,0.299357,0.111881,0.147947,34.658965
bart,table,off,on,on,0.005908,0.116504,0.294758,0.069376,0.144411,34.022525
bert,table,off,on,on,0.01848,0.223544,0.411837,0.097531,0.160296,20.719087
t5,table,off,on,on,0.003164,0.10905,0.283702,0.058468,0.134809,46.85105
longformer_ext,table,off,on,on,0.020072,0.179251,0.399661,0.091603,0.1558,35.984205
none,plot+table,off,on,on,0.017694,0.282808,0.308342,0.120715,0.154916,36.392337
bart,plot+table,off,on,on,0.005344,0.115775,0.281662,0.079188,0.141844,34.304773
bert,plot+table,off,on,on,0.020441,0.254889,0.461165,0.116646,0.173544,19.822117
t5,plot+table,off,on,on,0.005467,0.103123,0.273944,0.086687,0.138002,45.164366
longformer_ext,plot+table,off,on,on,0.0,0.014467,0.047323,0.014981,0.03736,49.172672
none,plot,on,on,on,0.021641,0.267233,0.27935,0.111879,0.147472,38.299064
bart,plot,on,on,on,0.020879,0.165418,0.39782,0.087352,0.168937,44.045527
bert,plot,on,on,on,0.018672,0.251402,0.449558,0.120496,0.179351,24.564565
t5,plot,on,on,on,0.005372,0.127869,0.34208,0.081792,0.155491,46.712029
longformer_ext,plot,on,on,on,0.017454,0.178048,0.411715,0.092205,0.177406,36.586008
none,table,on,on,on,0.01883,0.26711,0.271539,0.103257,0.136434,36.700638
bart,table,on,on,on,0.014177,0.161782,0.363636,0.090156,0.152433,37.618407
bert,table,on,on,on,0.020103,0.247827,0.434783,0.12,0.178613,26.839911
t5,table,on,on,on,0.008718,0.116716,0.316733,0.083832,0.149402,44.059659
longformer_ext,table,on,on,on,0.036802,0.235789,0.471831,0.122708,0.185915,34.672462
none,plot+table,on,on,on,0.01427,0.263157,0.262947,0.101501,0.133587,35.152673
bart,plot+table,on,on,on,0.012395,0.164647,0.398907,0.109489,0.165756,41.415965
bert,plot+table,on,on,on,0.016579,0.271238,0.456274,0.125068,0.174905,24.961461
t5,plot+table,on,on,on,0.009101,0.142606,0.342308,0.084778,0.146154,46.100617
longformer_ext,plot+table,on,on,on,0.017474,0.182316,0.41806,0.087102,0.16388,25.324783
